store_name,rating,review,reviewer_name
Fiamma,5,outstanding service and food quality. great for the family. will return. thank you shahie and team fiamma,Peter Theochari
Fiamma,5,no reviews,Bernard Chung
Fiamma,5,had brunch here for husband birthday. amazing service and hospitality. really enjoyed the ambiance and wonderful food.,In Tyan Boi
Fiamma,5,no reviews,Aung San Ng
Mellben Seafood,1,no reviews,Kp Sim
Mellben Seafood,4,no reviews,Catherine Yeo
Mellben Seafood,5,"best 螃蟹米粉汤 and butterscotch crab in sg accompanied with crispy fluffy mantous. standard never drop even after a decade, but note waiting times can get long! salted egg pork ribs and veges good as well!",T. Wayne
Mellben Seafood,5,"good food as usual, ample parking around nearby hdb carparks",Elizabeth Lee
Mellben Seafood,4,no reviews,lynn Oo
Mellben Seafood,5,"this place is renowned for its signature crab bee hoon. while the fried tofu, a personal favorite, was slightly disappointing this time around (their previous version is super good!), it's still a must-try. don't miss the exceptional white pepper crab as it’s one of the best i've had! be prepared for long queues and waiting times (at least an hour) during peak hours. tips! paying via cash gets you 5% off the total bill!",Eileen T
Mellben Seafood,4,"a little pricey, not too packed on a wednesday night. we ordered the crab beehoon and chilli crab, minimally per dish, you need to order one medium or two small crabs. we got 2 small crabs for both dishes and it was too much for 6 of us to finish. the crab beehoon was great, the soup broth was super thick and flavorful. however the chili crab fell short of our expectation. it was not as spicy and flavorful. nonetheless it was a great dinner and will still recommend it to friends.",Stella Tan
Mellben Seafood,1,"finally had a subpar experience at otherwise solid melben. they changed our order without telling us - ordered female crab, were served male. when we asked about it we were told they were out of female, which would have been nice to know when ordering. on top of that our crab was served cold, within 5 minutes of ordering, and the chili sauce was separated.",Jerry Pisk
Mellben Seafood,5,no reviews,Kris Sj
Mellben Seafood,5,no reviews,Chow Claudie
Mellben Seafood,5,cheap and tasty almost half price than jumbo taste even better,JohnnyBen C
Mellben Seafood,4,i suspect they charge such prices so they can work in a more relaxed pace.,Jason Chung
Mellben Seafood,5,no reviews,Yiqin Ye
Mellben Seafood,5,no reviews,Veronica Siwi
Mellben Seafood,4,"a few years ago, my friend brought me to this restaurant.i still remember the fragrance and the freshness of the butter and chili crab . these two are something that you couldn’t miss out! although the prices of the crab are on the high side, it worths your every penny spent ! be there earlier during holidays, or else you are going to be in the long queue.",KM SY
Mellben Seafood,4,good food .. service was good. the place i had this was actually at kelly seafood (formerly mellben toa payoh),Alson Hia
Mellben Seafood,5,great lo hei performance. huat ah. great food. friendly.accommodating ataff. thank you alice,Alvin Nathan
Mellben Seafood,5,super popular crab restaurant. most famous for crab beehoon. bought chilli crab home. it tasted good. can call to book prior to arrival. the crab is super fresh. meat literally fall off easily from shell. min 1kg crab. limited parking. advisable to go earlier.,Eve C
Mellben Seafood,4,no reviews,Andrew Koh
Jai Thai,4,not much really aye... but food is fine.,Ned Uchida
Jai Thai,5,"service was simply excellent. we thought the family meal was for 2. it was for 4 and totally value for money. we couldn't finish and ask if they could pack for us. not only did they packed the extra food, they even added extra sauce!! such a lovely gesture. thank you.",Bennett Tan
Jai Thai,1,"looks very appetising, indeed its tasty but its horribly salty... i have been there 3 times, its probably my last...",KC Lim
Jai Thai,5,have been eating at this restaurant for more than 12 years! great and authentic thai food! quality never disappoints!!!,Rex Tan
Jai Thai,5,though it's pretty good! asked for tom yum soup with less chilli and pineapple fried rice,Jasper DualcirclesBikeRental
Jai Thai,2,no reviews,Shawn wang
Jai Thai,2,i was at the clover way last night and one of the dishes i ordered was the pineapple fried rice which i usually order. to my surprise the rice were all clumped and tasted like an overpowering turmeric rice with a few thrown chicken slices and countable pineapples. will definately give it a miss.,Helen
Jai Thai,4,"all dishes were very flavourful but may be bordering to salty if not taken with rice. pandan chicken was a must order, clear tom yum soup perfect taste and the tapioca with coconut milk was just right. minced chicken in basil leaf was a rice stealer (but quite oily at the end) along with the green curry chicken, stir fry kangkong had too much sauce and appeared a tad salty if not taken with rice.",Kgirl 001
Jai Thai,4,"first time there, all dishes were very flavourful. the pandan leaf chicken was nicely grilled and clear winner, the tom yum clear soup was just the right taste (not too sour nor sweet), the green curry chicken looked oily when served but had greate taste and good amounts of vege, the minced chicken basil leaf was a little oily (best taken with rice else salty), the fried tilapia fish sauce was a little sweet but otherwise good, the stir fried kangkong could have been a little less salty else all were rice stealers. the red ruby was perfect (not too sweet) although the pieces mango felt a little dry. the cendol had a bit too much coconut cream and a tad sweet. but overall was a satisfying meal. would come again with family",Kgirl SG
Jai Thai,4,"food standard varies, some days good some days not good. i ordered ผัดกระเพราไก่ basil with chicken and fried kangkong. i asked for less salty but the foods were still too salty for me. however, the fried egg was dripping with oil and overly deep fried with charred edges. foods here are reasonably tasty but not exactly the best or authentic thai food as most reviewers claimed.",Mandy
Jai Thai,5,"great and affordable thai food located in a landed enclave. will recommend the crab cake, pad thai for sure. will be back to try other dishes. parking lots is limited. about 10-15mins walk from bishan mrt. only suggestion is to throughly clean the chair and tables as i saw some stains on the chair.",Travis Lim
Jai Thai,5,no reviews,neo lynn
Jai Thai,5,no reviews,Zhiguo Zhang
Jai Thai,4,no reviews,Minggo F.
Jai Thai,4,authentic thai food at decent prices. great chendol drink.,Kenneth Cheong
Jai Thai,3,decent offerings but not as the signboard says. it's halal so fans of basil pork rice will have to go for basil chicken instead. and it doesn't come with an egg. their tom yum was still good. get the red one. i was surprised they don't offer the iconic thai lime steamed fish. they only have a fried version which was strange. pandan chicken was a little dry too.,Uncle Tan
Jai Thai,4,"ordered 4 dishes. kai lang, panang dried curry chicken, tom yum chicken clear soup and fried beef with pepper garlic for $40. the taste of the dishes are superb. however the quality of the meat was so bad that i cannot over look. chicken of tom yum was the worst offender. it was just so tough. beef has too much tendon and the stuck in between teeth. dry curry chicken was barely average. kai lang was great. taste wise tom yum was quite authentic which beef was great. the goat was the dried curry chicken, it was so coconutty one of the most flavorful sauce.",Super Fragrance
Jai Thai,5,"food tastes great! ordered the set meal which comprises of a papaya salad, crab cake, sweet sour chicken, fried whole fish, mixed vegetable and tom yum seafood soup. unfortunately we couldn't wait to take pictures before finishing the food.",Terence
Jai Thai,5,great value for money family sets for this authentic thai cuisine.,Chris Ang
Jai Thai,3,food standard has dropped compared to few years back. not sure if it's due to a change of master chef.,Kok Wee Chng
Jai Thai,5,no reviews,Andrew Soh
Jai Thai,3,used to be good. changed owner or chef. food quality deteriorated much,Roland Tang
Jai Thai,5,no reviews,PegMum Ang
Jai Thai,1,daylight robbery! plain rice and 3 small pieces of fish for $15. not even a few slices of cucumber. never going back.,Eelin Ng
Jai Thai,5,"good food. my kids love the fried rice, pandan chicken and the dessert. had red ruby. limited parking spots though.",Soren Tan
Jai Thai,1,"we had a disappointing experience at jai thai restaurant. the somtam we ordered was not well-prepared; the fish inside was undercooked. when we informed the waiter, he offered a replacement, but by then, the issue had already ruined our appetite for the entire meal. we didn't accept the replacement nor were we offered a refund. while we appreciate the gesture, the lack of quality control in the first place was unacceptable. this experience has left us hesitant to return.",jove tan
Jai Thai,4,no reviews,kim kuan
Jai Thai,4,love this place since it was at thomson plaza. good prices with great flavour.,Yvonne Xinyu Yeoh
Jai Thai,4,no reviews,Siva santhosh
Jai Thai,4,place look basic but the taste is not too bad pineapple fried rice got the taste and not too bad. tom yum clear soup normal spicy got kick prawn cake is not bad though i feel abit greasy the pandan chicken i find it so so only though it’s signature. it’s abit hard m flavor so so the kangkong is avg,M P
Jai Thai,5,"delicious food, authentic thai people like us considered to be able to use it. but still not trying papaya salad, there is a chance to try",Patcharaporn Suphannon
Jai Thai,5,the standard is still as high as it was 6 years ago! their red curry & basil chicken dishes are a must try!,Tryphena
Jai Thai,5,huge and clean place for family. you are greeted when you enter the place and immediate given a seat with ipad for ordering. the online menu also have option for less spicy if there is chilli in the dish. potion of each dish are huge and taste good. only concern is its hard to find parking in the area as its locate in landed enclave. recommend to drop by if around the area,Steven Soo
Jai Thai,4,"looking for authentic thai food, look no further. recommeds the fried fish, prawn cakes , veggie ,tom yum gong soup, pineapple fried rice, thai milk tea and fried egg.",Andy Chua
Jai Thai,5,food is consistently good with many choices of yummy thai food at affordable prices. winnie makes us all feel welcome and at home everytime we are at the restaurant. outstanding staff with terrific service. highly recommend for food and atmosphere.,Ellena Lew
Jai Thai,4,food is delicious but for takeaway it is ridiculous. the absolute smallest container size. $9.50 for the thai basil chicken rice in the smallest container possible (about 1 3 the size of your standard tze char box) is a scam. it's about 60% of the amount of small for dine-in.. boss please correct this - won't be a return customer because of that.,Mr A
Jai Thai,5,"this place is a gem for anyone who loves thai food! we had the pad thai, and it was hands down the highlight of our meal. super flavorful and tasted authentic! we also went with a set menu that came with pandan leaves wrapped chicken (which was super unique and so good), fried fish, a single spring roll, and green curry. everything was tasty, but that pandan chicken really stood out for us. honestly, for what you get, the price is totally worth it. the food is good, and it won’t break the bank. definitely recommend this spot if you’re in the mood for some solid thai food!",Hui Ming Chiak
Jai Thai,5,"great food, intimate family style restaurant. green curry is a must try. would also recommend the pineapple rice.",Kai
Jai Thai,2,i’ve been eating at this place for close to 10 years and it’s really authentic thai. the food is great but the decor could use a refresh. parking is also terrible at this location so try to beat the crowd if you can! another bad thing is the ordering system. staff will make noise for sending multiple orders! unfriendly staff always deserves a bad rating.,Eric Lee
Jai Thai,5,food is amazing for it's price! had thai basil rice with green milk tea and it was great highly recommend!,Tyler Tan
Jai Thai,5,shop location would be inconvenient if not driving. parking lots around the restaurant are limited too. ordered the thai basil rice and tomyam soup. portion is good for its price and both of them are delicious! tomyam soup tasted similar to the one i had in bangkok. would recommend to any thai food lovers!,Jessica Chua
Jai Thai,4,food is consistently authentic and flavourful. it is however disappointing that they cannot afford serviettes. they used to have tissues at a central table which diners have to take themselves. now even that is no more. i have to think that i have paid cafe prices and got coffee shop service.,Angela Chua
Jai Thai,5,hidden gem in the neighbourhood serving authentic thai food!! aroy mak mak!,Angela Goh (Mummy Angela)
Jai Thai,5,"i recently stumbled upon a thai restaurant while searching for a lunch spot, and i was pleasantly surprised by the food. although the portions were a bit small, the prices were very affordable. i tried the salted fried rice, a platter where the prawn cake was the standout, and the clear tom yum soup—though i asked for it to be less spicy, it still packed quite a punch but tasted delicious! for dessert, i had chendol and red ruby, both rich in coconut flavor and very enjoyable. overall, the food was flavorful, affordable compared to other thai restaurants, and definitely worth the visit.",M F
Jai Thai,5,no reviews,zack tan
Jai Thai,5,no reviews,nurul putri
Jai Thai,5,"authentic thai food, worth to order - green curry. set lunch menu (individual group) available",Manli Y
Jai Thai,4,i liked the kang kong and green curry. i didn’t like the basil chicken,Elijah Lim
Jai Thai,5,"prawn cake, basil leave chicken, green curry, pandan leaf chicken... all so good and satisfying. very reasonable pricing too!",Ong LB
Jai Thai,2,"i used to like coming here, but it's changed quite a bit. the portion's unfortunately really small, and while the taste is alright i couldn't find a reason to come back anymore. note that this place charges gst separately even though it isn't stated explicitly.",Zy Tan
Jai Thai,4,"delicious authentic tasting thai food. service is fabulous here and recommended to make a reservation before visiting, esp on the weekends. various visits: tasty dishes at affordable prices.",S Wun
Jai Thai,5,no reviews,Stephen Andrew
Jai Thai,3,no reviews,Eveeey S. L.
Jai Thai,3,no reviews,Irene Teh
Jai Thai,5,no reviews,K YX
Jai Thai,5,have been dining here many times. my family’s all time go to place for a good thai meal. parking is available nearby. food is flavorful. desserts r yummy too. very affordable price,Sharon Foo
Jai Thai,1,"waited 20mins, food not served. no organisation, exceptionally poor service.",NigelK
Jai Thai,5,delicious and decent priced thai food - authentic flavours. loved it,A S
Jai Thai,5,no reviews,Sajeenan Chan-im
Jai Thai,4,great food except for e tom yum clear soup - salty for our taste. very generous with the portion for the pandan chicken and ingredients for the soup and pad thai parking is an issue. need to find parking outside the private houses.,AY Sek
Jai Thai,4,affordably priced authentic thai food. food was slightly salty but the portion and ingredients was generous. highly recommend pandan leaf chicken and platter. tom yum soup was flavourful with 5 pieces of prawn. definitely worth a try!,Zhi Le Tan
Jai Thai,4,"very hidden n secluded restaurant which is more for the landed area. happened to find as i was looking for thai food in the area. limited parking and i was lucky to get 1 within 5 mins. probably around 10 lots max n i guess. u need to park further or at those industrial buildings nearby. old rustic feel which hasn't been renovated for years. chairs felt abit shakey due to age i guess. ok for the food. misses for the prawns which was hard and not fresh. beef was just as bad due to the hardness, dry and sad feel. will skip these 2 if i order again. prawn cakes, pandan chicken and sotong were very good. thumbs up for these. fresh tender and nice. omelette was nicely done as well but then again, rarely do you get this dish wrong isnt it. service was good and it seems most were thais. very crowded on this sunday evening, full house in fact. price wise - indeed as per what their signboard rave but also do note of the portion size. its mostly on the small size.",Ars 3276
Jai Thai,3,quite nice thai food and reasonable price...,Ho
Jai Thai,5,"never disappoint me. always forgot to give review as the restaurant is near my office. for the past two years, their standards maintain. and i have also brought many friends there too. don’t be mistaken by the simple look of the dishes. today i decided to take photos to post as i really appreciate them always letting us order food when we reach almost at 830pm and the restaurant will close soon. food is always tasty and love the tom yum with lots of original ingredients. have tried all their desserts also yummy. tang hoon texture is great and with lots of ingredients too. please keep up the standard.",A T
Jai Thai,1,"food very poor quality- its only redeeming feature is not so expensive. however there are much nicer places at similar price. beef was tasteless and quite chewy, cashew chicken was mushy mess not crispy or tasty, nothing good to say about fish, green curry was too creamy and sweet.",Carl Ward
Jai Thai,5,"food's always great at jai thai, authentic thai food at very affordable prices.",rach t
Jai Thai,4,limited parking space and also tables in the restaurant. weekend dinner peak hours expect longer wait time (my own experience was a 35 - 45 mins wait for food after orders are sent at 7pm). otherwise they do delicious thai food at reasonable prices. staff are friendly and responsive.,BERNARD CHUA
Jai Thai,4,no reviews,Zachary Ho
Jai Thai,5,"amazing food, nostalgia from childhood. that says it all really.",Austin Seck
Jai Thai,2,"decently priced food albeit the portions were small. the service was horrendous though. we practically ate each dish individually and had to wait quite a while for the next dish to be served. to top it all off, the pad thai (our main source of carbs) came the last……….. came here expecting a quick dinner and got served fine dining instead.",christopher foong
Jai Thai,5,"awesome food, truly enjoyed it. one of the best thai food i've ever had. thank you. will definitely come back.",S K Selva
Jai Thai,5,"food at jai thai is amazingly delicious and service is wonderful. it does not allow you to sit there too long during lunch-hour because of lunch crowd, however - enough for you to have a meal and go.",Teacher Ryan
Jai Thai,5,"love how there was ample space between each seating area. the service was great, everyone was friendly and clarified any questions we had. food was delicious, green curry a tad sweet, tom yum soup was great ! both were set meals, green curry was upsized, so was the rice that came with it. good portion for 2. the fried egg was crispy and fluffy upon serving. however the mango sticky rice was not what we expected. rice was not as fragrant as we had hoped for. the milk tea was your standard yummy thai milk tea. we also ordered a ruby red drink, pretty refreshing with coconut milk and coconut water with thin slices of jackfruit in it. this was part of the set whereby you had to add on $2. overall, very satisfied with the meal and price point.",Raven D
Jai Thai,5,no reviews,Jacelynn Bernice
Jai Thai,2,"food is too salty, all my hair might fall after this meal... $8-9 for a plate of pad thai (egg shells included), not worth the visit",Bryan Chan
Jai Thai,5,quaint space and serving delicious thai food! will return in the future! recommend the pandan wrapped chicken prawn spring roll tom yum soup!,Discoverable lzy
Jai Thai,5,"came for their vegetarian menu, wasn’t disappointed. food wasn’t very oily, pleasant home-cooked taste, three portion sizes to choose from. pretty well-done vegetarian dishes. spent $38 for 2 pax. came at noon, place wasn’t packed so we did not need to wait for a table. staff were friendly and helpful. a small gripe is that parking is very limited. we will be returning customers.",Anata Suki
Jai Thai,5,like the name says. it's good,Projectnyan
Jai Thai,4,quality thai food in the bishan enclave,Xian Yi Huang
Jai Thai,4,"the restaurant boost to be the most valued for money so i stepped in with high expectations the food here is not bad, decent and delicious. don’t have to wait long either for the food to arrived and it’s not too crowded so it’s nice to have dinner here in peace. staff is friendly even though there’s only 1 of them waiting the either floor. i would say the tang hoon is especially delicious, the rest of the dishes ordered such as the tom yam, pandan chicken, stirred fried beef and basil are decent. total damage was ~$60 for 2 pax",Jie Ying
Jai Thai,5,a hidden thai outlet in industrial estate with strong support from the nearby workforce. food is authentic n lunch value set can be considered. delicious,Sean Sean
Jai Thai,5,no reviews,Rhineson
Jai Thai,4,"very decent thai food for its price. used to be cheaper and came here a lot when studying at a school nearby. prices went up since 2017 but the food is excellent. the thai beef green curry is a must get, so is the basil sauce fish fillet. it is closed from 3-6pm so take note. recently they seem to start taking reservations, so if you have a big group might want to call earlier to get seats. the thai milk tea and lemon grass drinks are very nice!",Oscar Lee
Jai Thai,3,a decent place where reasonably good food comes at a decent price,John Chan KY
Jai Thai,3,no reviews,Harjanto Huang (Han)
Jai Thai,4,no reviews,Damiano Bianchi
Jai Thai,5,authentic thai food with authentic thai services,Joseph Chen
Jai Thai,3,"main selling point of this restaurant is the relatively low price. food was mediocre, way too salty and my tongue had the msg tingles afterwards. desserts were a saving grace though, mango sticky rice was yummy and so was the red ruby. ok to grab a quick bite, but certainly not a nice fancy place with its white fluorescent lighting and white walls. clean though !",Chin S
Jai Thai,4,decent thai food. value for money,Adores Preloved
Jai Thai,4,no reviews,Jason Choong
Jai Thai,5,"nice, flavorful dishes. very yummy indeed.",Sunny Ley
Jai Thai,5,unpretentious good food. too bad no thai beer.,Felix Chong
Jai Thai,4,it was okay but nothing really stood out. but then again we only sampled a small portion of their offerings,Joe Black
Jai Thai,5,the food is nice and quite authentic.,wang meipy
Jai Thai,2,food is nice but the waiting food for take away is 46 min,Y S
Jai Thai,5,regulr for my thai cravings. price reasonable and food authentic. love the sweet n sour fish.,Joanne Tan
Jai Thai,5,one of the best place for this vegetarian food.,Sonal Rao
Jai Thai,1,"was there on fri night. crowd was decent, with few empty tables. ordered 4 dishes (tomyum soup, red curry, kang kong and basil squid in chili sauce) waited about 15 mins before first 2 dishes finally arrived (squid and kang kong). rice almost finishing and the last 2 dishes didn't arrive. give reminders but seems like no use... waited about 20 mins still no order was served. decided to cancel our last 2 dishes. half the people in the eatery were already done with eating so i'm not really sure why the 2 dishes needed to take so long to arrive. doesn't make sense to wait 20 mins in btw meals for dishes. if you need customer to wait long period please inform the customer upfront, they can decide if they are keen to wait. not make people eat halfway and wait.",JJ YY
Jai Thai,2,"localised thai food still tasty and edible. common popular dishes found in malls. does not taste, smell or look thai at all. prices are cheap at the expense of quality produce, mostly frozen stuff and processed that tastes inferior. not for those seeking authenticity.",Jiahong Yow
Haci'nin Yeri - Yigit Lokantasi,5,we went to marmaris with my wife for a holiday. we chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. when we first went there was a serious queue. you proceed by taking the food you want in the form of an open buffet. both vegetable dishes and meat dishes were plentiful. there was also dessert for those who wanted it. after you get what you want you pay at the cashier. they don't go through cards they work in cash. there was a lot of food variety. and the food prices were unbelievably cheap. we paid only 84 tl for all the meals here. it included buttermilk and bread. but unfortunately i can't say it's too clean as a place..,Gulsum Akar
Haci'nin Yeri - Yigit Lokantasi,4,during my holiday in marmaris we ate here to fit the food. it's really good that the food is cheap and nice. eating as much bread as you want is a big plus for those who are not satisfied without bread. it is a place that i can recommend to those who will go to marmaris. on july 1 there was a small increase but even the price hike is cheap. i leave the photo of the latest prices and breakfast below. there was a serious queue. you proceed by taking the food you want in the form of an open buffet. both vegetable dishes and meat dishes were plentiful. there was also dessert for those who wanted it. after you get what you want you pay at the cashier. they don't go through cards they work in cash. there was a lot of food variety. and the food prices were unbelievably cheap. we paid only 84 tl for all the meals here. it included buttermilk and bread. but unfortunately i can't say it's too clean as a place..,Oguzhan Cetin
Haci'nin Yeri - Yigit Lokantasi,3,prices are very affordable. the menu in the photo cost 108 liras. you have to wait 10-15 minutes for food. staff is annoying. well it tastes good. boiled meat was delicious.,Yasin Kuyu
Haci'nin Yeri - Yigit Lokantasi,5,turkey's cheapest artisan restaurant and its food is delicious!,Orhan Kapu
Haci'nin Yeri - Yigit Lokantasi,3,i don't know what you will look for in terms of price performance point; taste; but yigit restaurant writes a big plus for those who come to work in this region.,Ozgur Sati
Haci'nin Yeri - Yigit Lokantasi,5,what you see is 125 tl in total. it's a pretty convenient place. we can say that it is an artisan restaurant; you should not expect a restaurant; but they are still quite good in terms of price and performance. as of july 1; prices will increase,İrem Eren
Haci'nin Yeri - Yigit Lokantasi,5,delicious food at rock bottom prices. friendly staff; highly recommend,Nadia Salim
Haci'nin Yeri - Yigit Lokantasi,5,"every time i go, i still experience the amazement i experienced years ago as if it were the first time. there is no need to explain. folk hero is a business.",Mehmet Eser
Haci'nin Yeri - Yigit Lokantasi,5,the most f p of all businesses i've seen.,Celal Ozer
Haci'nin Yeri - Yigit Lokantasi,5,the food was just like the ones my mother made. prices were reasonable.,Onur Celebi
Pizza Fellas,5,the ambiance of the place is nice; when we went; there was a lot of queue; and after waiting for a while; they took our place. the friend who took our order said half a half pizza and we preferred half chicken and half steak. two people were easily satisfied; a lot of patterns.,Kadir Tasci
Pizza Fellas,2,"flavor : it has nothing but dough taste. labor : not befitting a touristic place. service : there was no wet wipes and napkins on the table, but there was no sympathetic family to say. this service and this taste were not available at this price.",Serkan Colak
Pizza Fellas,4,it is in the center; easy to reach; close to the parking lot; the prices are partially affordable; the products are delicious but not quite satisfying; the seating places are cramped; the place is a little flat.,Selim Cun
Pizza Fellas,5,they make delicious pizza with nice ingredients on thin dough. slice pizza and all pizza options are available. you can try two different flavors as a whole by making two different choices for the whole pizza. we wanted the mushroom and sausage. it was very nice; warm; and it was cooked in its consistency without drying the ingredients.,Zeki Celik
Pizza Fellas,3,it's in a nice place but it's very small and their pizza is not that good to be exaggerated. pizza dough is nice and thin. they do not offer advice to the customer.,Mustafa Caliskan
Pizza Fellas,5,i strongly recommend. if i come to the taste part; it was very enjoyable to eat with their special sauces. also the whole pizza was huge.,Deniz Bilgin
Pizza Fellas,4,it is very tasty; similar to italian pizzas. roast beef and mohair 180 tl; other pizzas 150 tl. an adult male eats 6 slices; pizzas are one size and 8 slices.,Cihan Tas
Pizza Fellas,5,do not come around marmaris and do not leave without eating pizza at pizza fellas. we ate mixed pizza; they can make two types of pizza. so delicious!,Seda Sinem
Pizza Fellas,5,i never thought that the best pizza i've ever eaten would be in akyaka. thin pizzas are very tasty and the options are very good. we recommend it to everyone who comes to akyaka.,Nesrin Kuyumcu
Pizza Fellas,4,it was as if a very delicious italian chef had come out of his hands. you can eat with pleasure. the owners are very good people. i recommend.,Okan Uslu
Pizza Fellas,4,the pizza is big enough for 2 people. the dough is very thin. price is between 120-140 tl.,Huseyin Uysal
Cafe Inn,5,the environment; the interest and friendliness of the employees; the taste is incredible. it is so beautiful inside that you do not prefer to sit at the bottom of the sea. depending on the day; there are also things that are not written on the menu; be sure to check it out. hours have passed since the meal; we are still talking about the beef brisket.,Dila Kocatepe
Cafe Inn,1,without any taste how they are at the first rank!!!! we ate cafe inn pizza. it was 70 tl.,Hooman Sadati
Cafe Inn,5,pizza is delicious.. i can say it is one of the rare tastes. prices are in the 200-300 range and one pizza is more than enough for two people if you are not very hungry. the scenery is already gorgeous.,Serap Gunay
Cafe Inn,4,the vegan breakfast made me extremely happy. it was nice.,Tugba Gunaydin
Cafe Inn,5,whatever we ate was good. the italian restaurant is the first thing that comes to mind; apart from pizza and pasta; ciger yahni was successful; purslane salad; presentations are successful. taste point in datca.,Can Ozdemir
Cafe Inn,5,very enjoyable beautiful place. pizza salad food taste is great.,Berk Basarir
Cafe Inn,4,its breakfast is more satisfying than the places around it.,Mert Ozer
Cafe Inn,5,nice intimate restaurant. good service. eye for detail. clean. really good food; well presented.,Kain Dijkman
Cafe Inn,3,the food is delicious but a little pricey. the best cappucino in datça is here..,Sarp Kendirci
Cafe Inn,5,it's a very delicious; beautiful small business; but the appointment is a bit difficult to find; the pizzas are great cafe inn pizza and a wonderful 4 cheese and brownie as dessert. thank you for your good wishes.,Zafer Togay
Cafe Inn,2,when i went; i waited for almost 20 minutes for the waiters to take care of me. the taste was not bad. the surrounding was beautiful.,Eren Kesti
Riviera,3,"it is a very, very expensive place. it took 30 minutes for 2 drinks to arrive.",Olgayali Yilmaz
Riviera,5,i had the creamy chicken vegetable stew. it tasted excellent. it was quite satisfying. the environment is beautiful and spacious.,Gorkey Bardakci
Riviera,5,quality service and rich menu. the attitude of the staff is really excellent. a business that deserves 5 stars.,Mehmet Yaliniz
Riviera,2,the sushi was too small so it was not possible to taste the ingredients; the rice was overcooked and lacked flavor; it was missing except for the tail of the shrimp.,Goksel Aybek
Riviera,4,the staff was very engaged. service and taste were perfect.,Cahide Koral
Riviera,4,perfect location next to the sea. music; light in the evening lounge atmosphere. in short; everything is beautiful.,Aya Zhol
Riviera,2,"it was very expensive, but taste wasn't bad.",Metin Tumay
Riviera,5,good quality service; nice customer service; they are happy to help with a smile.,Yılmaz Unal
Riviera,2,scrambled eggs with casserole and toast waited 30 minutes. at 12:30pm the main menu was denied and showed only breakfast available. prices are much higher than other places.,Alex Aali
Riviera,3,"nice view, good staff, clean place and nice atmosphere.",Yahya Nawar
Riviera,5,nice food and good service; located just near the beach as well.,Nirmal Narayan
Sakip Usta Gaziantep,4,it was very nice to be greeted with a smile when we first entered; we went with my wife; the services are very fast; the empty services are removed immediately; the washbasins were hygienic and clean; and i would recommend a very reasonable place.,Gamze Aciogli
Sakip Usta Gaziantep,4,kebabs are good; trotters are good; desserts are good. actually; the decor part of the atmosphere is good. only a lot of noise comes from the kitchen part. employees are smiling.,Murat Erdemir
Sakip Usta Gaziantep,5,if you come to antep; sit down and taste the beyran soup; served plain and with garlic.,Berat Türk
Sakip Usta Gaziantep,4,i asked for garlic; but i had a hard time getting the taste of the meat from the garlic flavor. i'll try again with little or no garlic. quite satisfying. i like the taste too; you should definitely try it.,Agah Beyoglu
Sakip Usta Gaziantep,4,taste was amazing! price was not high.,Serap Keskin
Sakip Usta Gaziantep,2,when i ate it in the past; it tasted very good; i think the chef has changed. the atmosphere was average.,Ahmet Coban
Sakip Usta Gaziantep,5,we were very satisfied. i strongly recommend trying it. delicious appetizers come with the meals.,Huseyin Bulut
Sakip Usta Gaziantep,3,the food tastes good. the atmosphere of the place was not very attractive.,Merve Balci
Sakip Usta Gaziantep,4,we ate 1 mumbar and 1 kusleme and paid 310 tl. the meals were very tasty.,Goktug Yigit
Sakip Usta Gaziantep,5,very cheap and delicious!,Kutay Demir
Sakip Usta Gaziantep,5,ayran came when the meal was over; the food was very bitter.,Ali Kaya
Imam Cagdas,5,although the prices are a little high; the quality is high so it does not disappoint. the taste was very good; well done!,Mustafa Ay
Imam Cagdas,2,we ordered etli ali nazik kebab. they said he was the most famous. we ate meat with yogurt. the food was cold.,Yalcin Cokzehir
Imam Cagdas,4,we came because it is a very famous place. they had really delicious food.,Yusuf Gur
Imam Cagdas,3,ali nazik was 240 tl lahmacun 50 tl even tea with a fee of 5 tl. we visited so many places; this was the most expensive.,Humeyra Akyuz
Imam Cagdas,5,the taste was very good but the prices were also very high.,Muhammet Ikbal
Imam Cagdas,5,located in gaziantep historical bazaar; the place stands out with its beautiful and spacious ambiance. i liked the place very much; we came for dessert after dinner.,Olcay Akin
Imam Cagdas,5,i had the chance to taste many flavors; all of them were very good; i was amazed by ali nazik kebab.,Duygu Er
Imam Cagdas,1,the restaurant that made our four-day gaziantep holiday poison! there is already excessive noise; it is impossible to hear the person next to you. the waiters are indifferent; the order takes too long to arrive.,Ceylan Birgun
Imam Cagdas,1,"they sold us rotten pistachios, it sucks!",Hakan Unveren
Imam Cagdas,2,i don't know why we ate here despite the exorbitant prices. a portion of kebab or sis meat product starts from 220 tl as of the end of june 2023. naturally; you expect a good portion; but a tiny portion in the middle of the plate.,Hakan Solak
Imam Cagdas,5,"a great business that does not compromise on its taste; lahmacun, garlic kebab; yoghurt kebab; the smile of the waiters; everything is in place; thank you very much for the nice service and delicious food.",Sinan Ozen
Gold Semaver,5,the breakfast was very good; i recommend it; the presentations were also eye-catching. we paid 240tl for the table you see in the photo; including 6 teas and 2 turkish coffees.,Tarik Yuce
